%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711881633535279959,32218,1711881633537496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881633637179502,32219,1711881633637496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881633737143572,32220,1711881633737496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881633837098788,32221,1711881633837496236,,1.4478977918624878,5.0,425.4278564453125,5.134420871734619,476.7720642089844
1711881633937152976,32222,1711881633937496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881634037127680,32223,1711881634037496236,,1.4478977918624878,5.0,425.4278564453125,5.134420871734619,476.7720642089844
1711881634137039295,32224,1711881634137496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881634237017356,32225,1711881634237496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881634337293306,32226,1711881634337496236,,1.4478977918624878,5.0,425.4278564453125,5.134420871734619,476.7720642089844
1711881634437150193,32227,1711881634437496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881634537146277,32228,1711881634537496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881634637021036,32229,1711881634637496236,,1.4478977918624878,-8.0,425.4278564453125,-8.068514823913574,476.7720642089844
1711881634737161731,32230,1711881634737893774,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881634837129177,32231,1711881634837893774,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881634937050132,32232,1711881634937893774,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881635037097907,32233,1711881635037893774,,1.0984052419662476,-32.0,322.7383728027344,-32.27383804321289,0.0
1711881635137174551,32234,1711881635137893774,,0.7489126920700073,-22.0,220.0489044189453,-22.00489044189453,0.0
1711881635237126230,32235,1711881635237893774,,0.4992751181125641,-14.0,146.6992645263672,-14.669926643371582,0.0
1711881635337123688,32236,1711881635337893774,,0.24963755905628204,-7.0,73.3496322631836,-7.334963321685791,0.0
1711881635437098480,32237,1711881635437893774,,0.0,0.0,0.0,0.0,0.0
1711881635537140747,32238,1711881635537893774,,0.0,0.0,0.0,0.0,0.0
1711881635637096539,32239,1711881635637893774,,0.0,0.0,0.0,0.0,0.0
1711881635737150542,32240,1711881635737893774,,0.0,0.0,0.0,0.0,0.0
1711881635837136774,32241,1711881635837893774,,0.0,0.0,0.0,0.0,0.0
1711881635937004401,32242,1711881635937893774,,0.0,0.0,0.0,0.0,0.0
1711881636037163830,32243,1711881636037893774,,0.0,0.0,0.0,0.0,0.0
1711881636137164830,32244,1711881636137893774,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881636237154037,32245,1711881636237893774,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881636337148756,32246,1711881636337893774,,1.4478977918624878,5.0,425.4278564453125,5.134420871734619,476.7720642089844
1711881636437158814,32247,1711881636437893774,,1.4978253841400146,3.0,440.0978088378906,3.6674256324768066,476.7720642089844
1711881636537095214,32248,1711881636537893774,,1.4478977918624878,5.0,425.4278564453125,5.134420871734619,476.7720642089844
1711881636637204147,32249,1711881636637893774,,1.4478977918624878,5.0,425.4278564453125,5.134420871734619,476.7720642089844
1711881636737298120,32250,1711881636737893774,,1.4978253841400146,3.0,440.0978088378906,3.6674256324768066,476.7720642089844
1711881636837131807,32251,1711881636837893774,,1.4978253841400146,3.0,440.0978088378906,3.6674256324768066,476.7720642089844
1711881636937188364,32252,1711881636937893774,,1.4478977918624878,5.0,425.4278564453125,5.134420871734619,476.7720642089844
1711881637037194551,32253,1711881637037893774,,1.4978253841400146,3.0,440.0978088378906,3.6674256324768066,476.7720642089844
1711881637137205265,32254,1711881637137893774,,0.8487676978111267,11.0,249.3887481689453,11.002389907836914,476.7720642089844
1711881637237208812,32255,1711881637237541723,,0.8487676978111267,22.0,249.3887481689453,22.738332748413086,476.7720642089844
1711881637337190784,32256,1711881637337541723,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881637437092257,32257,1711881637437541723,,0.8487676978111267,22.0,249.3887481689453,22.738332748413086,476.7720642089844
1711881637537125372,32258,1711881637537541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881637637125579,32259,1711881637637541723,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
