%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pid_data.setpoint,field.pid_data.input
1.71193068032885E+018,3930,1.71193068032502E+018,34.897084672,0,0
1.71193068042883E+018,3931,1.71193068042502E+018,34.9970688,0,0
1.71193068052882E+018,3932,1.71193068052502E+018,35.097056,0,0
1.71193068062908E+018,3933,1.71193068062502E+018,35.197310208,0,0
1.71193068072908E+018,3934,1.71193068072502E+018,35.297316096,0,0
1.7119306808291E+018,3935,1.71193068082502E+018,35.397335296,0,0
1.71193068092918E+018,3936,1.71193068092502E+018,35.497414656,0,0
1.71193068102965E+018,3937,1.71193068102602E+018,35.597886208,0,0
1.71193068112931E+018,3938,1.71193068112691E+018,35.69754496,0,0
1.71193068122943E+018,3939,1.71193068122691E+018,35.797667584,0,0
1.71193068132958E+018,3940,1.71193068132691E+018,35.897815296,0,0
1.71193068142964E+018,3941,1.71193068142691E+018,35.997872384,0,0
1.7119306815297E+018,3942,1.71193068152691E+018,36.097933568,0,0
