%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711165876809564260,60471,1711165876810840337,,0.0443778820335865,39.0,64.3464126586914,39.782752990722656,494.3471374511719
1711165876817843508,60472,1711165876810840337,,0.0443778820335865,39.0,64.3464126586914,39.782752990722656,494.3471374511719
1711165876826242744,60473,1711165876820840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876831760316,60474,1711165876830840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876840242146,60475,1711165876841840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876848391780,60476,1711165876841840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876856788925,60477,1711165876851840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876862425443,60478,1711165876861840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876870759703,60479,1711165876871840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876879064966,60480,1711165876872840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876887310994,60481,1711165876882840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876892818318,60482,1711165876892840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876901261387,60483,1711165876902840337,,0.1331336349248886,30.0,193.03921508789062,30.13079261779785,494.3471374511719
1711165876909552233,60484,1711165876903840337,,0.1331336349248886,30.0,193.03921508789062,30.13079261779785,494.3471374511719
1711165876917948401,60485,1711165876913840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876923392280,60486,1711165876923840337,,0.1331336349248886,30.0,193.03921508789062,30.13079261779785,494.3471374511719
1711165876931814405,60487,1711165876923840337,,0.1331336349248886,30.0,193.03921508789062,30.13079261779785,494.3471374511719
1711165876940197296,60488,1711165876934840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876948442036,60489,1711165876944840337,,0.088755764067173,33.0,128.6928253173828,33.34811019897461,494.3471374511719
1711165876954067123,60490,1711165876954840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
